#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
28             17        0.24921    0.000781007   -1.09523e-09     1.4694e-07
28             18      -0.249214    0.000777592    2.11269e-09    1.49906e-07
28             19       0.249204    0.000783858   -9.39298e-10    1.45961e-07
28             20       0.249216    0.000791031   -1.54613e-09    1.44619e-07
28             21      -0.249216    0.000774316     8.3743e-10    1.57839e-07
28             22       0.249216    0.000778396   -3.74958e-09     1.5372e-07
28             23      -0.249212    0.000784229   -4.22182e-10     1.5393e-07
28             24      -0.249205    0.000778495   -2.23889e-09    1.43834e-07
28             25       0.249218    0.000778462   -1.38471e-09    1.64449e-07
28             26      -0.249227    0.000770932     -1.998e-10    1.61516e-07
28             27       0.249208     0.00077949   -1.87929e-09    1.51157e-07
28             28           0.25              0    1.50662e-07    3.71077e-07
28             29      -0.249208    0.000791782   -2.43185e-10    1.60695e-07
28             30        0.24921    0.000798932    1.60778e-09    1.53934e-07
28             31      -0.249211    0.000769837   -2.94533e-09    1.46164e-07

29              0      -0.328092      0.0826441   -2.14906e-06    5.41493e-05
29              1        0.32884      0.0818318   -2.31069e-06    5.41416e-05
29              2      -0.328172      0.0828204    -2.3816e-06    5.44366e-05
29              3       0.328656      0.0823775   -2.09343e-06    5.41291e-05
29              4       0.328655      0.0828215   -2.44029e-06    5.37955e-05
29              5      -0.328508      0.0831752   -2.36145e-06    5.39925e-05
29              6       0.328531      0.0839035   -2.00453e-06    5.43077e-05
29              7      -0.327968      0.0828372   -2.47443e-06    5.41331e-05
29              8      -0.327791       0.083647   -2.00154e-06    5.38048e-05
29              9       0.327258      0.0845708   -2.12389e-06    5.38216e-05
29             10      -0.327206      0.0844792    -2.2158e-06    5.54201e-05
29             11        0.32744      0.0840464   -2.40762e-06    5.50456e-05
29             12       0.328513      0.0833524   -2.06282e-06    5.30682e-05
29             13      -0.328412      0.0821256   -2.25333e-06    5.33142e-05
29             14       0.327682      0.0834313   -2.09307e-06    5.45547e-05
29             15        -0.3282      0.0832892   -2.38718e-06     5.3791e-05
29             16       0.249202    0.000786447    1.98216e-09    1.61005e-07
29             17      -0.249198    0.000800852   -1.14187e-10    1.55532e-07
29             18       0.249209    0.000784432    -1.0061e-09    1.45851e-07
29             19      -0.249209    0.000798882    1.39285e-09      1.643e-07
29             20      -0.249223    0.000783763    2.75669e-09    1.58335e-07
29             21       0.249221    0.000792704   -3.43186e-10    1.63125e-07
29             22      -0.249203    0.000812222   -5.11008e-10    1.55603e-07
29             23       0.249202    0.000794844    1.66601e-09    1.64578e-07
29             24       0.249217    0.000777131   -2.40592e-10    1.53823e-07
29             25      -0.249205    0.000792882    4.83302e-10    1.67802e-07
29             26       0.249212      0.0007966   -2.73994e-10    1.63382e-07
29             27       -0.24921    0.000798986    2.19039e-09    1.50926e-07
29             28      -0.249208    0.000791782   -2.43185e-10    1.60695e-07
29             29           0.25              0    1.60078e-07    4.82334e-07
29             30        -0.2492    0.000794422    9.01835e-10    1.55975e-07
29             31         0.2492    0.000818356    1.19229e-09    1.53304e-07

30              0       0.327989      0.0828179   -3.08086e-08    5.28144e-05
30              1       -0.32871      0.0820354   -4.33634e-07     5.3428e-05
30              2        0.32804      0.0830136   -2.21207e-08    5.43977e-05
30              3      -0.328522      0.0826131   -1.65107e-07    5.42246e-05
30              4      -0.328506      0.0829926   -4.26791e-07    5.34814e-05
30              5       0.328362      0.0833819   -5.58861e-07    5.42719e-05
30              6      -0.328408       0.084067   -1.05627e-07    5.51862e-05
30              7        0.32784      0.0830258   -9.52618e-08    5.49942e-05
30              8       0.327671      0.0838028   -2.18255e-07    5.43053e-05
30              9      -0.327116      0.0847559    -2.5987e-07    5.46651e-05
30             10       0.327077      0.0846003    1.04414e-07    5.51089e-05
30             11      -0.327293      0.0842566    2.33485e-07    5.41517e-05
30             12      -0.328366      0.0835462   -3.45471e-07    5.40966e-05
30             13       0.328244      0.0824351   -6.48058e-08    5.36905e-05
30             14      -0.327548      0.0836599   -1.06984e-07    5.47399e-05
30             15        0.32805      0.0835927   -1.96745e-07    5.36496e-05
30             16      -0.249207    0.000786776    1.17708e-09    1.55935e-07
30             17       0.249208    0.000789717    4.31774e-10    1.50261e-07
30             18      -0.249217    0.000785532    1.04915e-10    1.59608e-07
30             19       0.249219    0.000787756    2.82179e-09    1.60171e-07
30             20       0.249216    0.000768282    2.61825e-10    1.49816e-07
30             21      -0.249213    0.000779608     3.5693e-10      1.774e-07
30             22       0.249205     0.00077859   -1.10643e-09    1.62798e-07
30             23      -0.249212    0.000777923   -2.31777e-09    1.59297e-07
30             24      -0.249206    0.000794426     8.2775e-10     1.5958e-07
30             25        0.24919    0.000827864    4.22535e-09      1.636e-07
30             26      -0.249212    0.000778775   -3.95897e-09    1.56212e-07
30             27       0.249212    0.000782095    -2.1105e-09     1.5796e-07
30             28        0.24921    0.000798932    1.60778e-09    1.53934e-07
30             29        -0.2492    0.000794422    9.01835e-10    1.55975e-07
30             30           0.25              0    1.59997e-07    4.35808e-07
30             31        -0.2492    0.000812274   -3.33638e-13    1.63267e-07

31              0      -0.328427      0.0824418    2.67276e-07    5.16695e-05
31              1       0.329187      0.0816263    3.82898e-07    5.22394e-05
31              2      -0.328477      0.0825413    6.13285e-07    5.23619e-05
31              3       0.328971        0.08221    4.70208e-07    5.29394e-05
31              4       0.328973      0.0826273     5.4743e-07    5.16802e-05
31              5       -0.32882      0.0829759    6.37385e-07    5.23053e-05
31              6        0.32888      0.0835927    5.37765e-07     5.2689e-05
31              7      -0.328286      0.0826955    4.68775e-07       5.29e-05
31              8      -0.328098      0.0833577    6.24346e-07    5.27442e-05
31              9       0.327563      0.0843107    8.55822e-07    5.28932e-05
31             10       -0.32753      0.0842191    7.36991e-07    5.32455e-05
31             11       0.327721      0.0838824    3.62162e-07    5.29434e-05
31             12       0.328795      0.0831408    3.59486e-07    5.16802e-05
31             13      -0.328713      0.0819606    7.22652e-07    5.19628e-05
31             14       0.327986      0.0832414    6.49067e-07    5.25828e-05
31             15      -0.328497      0.0831311    3.94644e-07    5.28836e-05
31             16       0.249211    0.000766794   -3.30013e-09     1.6216e-07
31             17      -0.249213    0.000784826   -6.61277e-10    1.56246e-07
31             18        0.24922     0.00077727     1.0894e-09    1.53204e-07
31             19      -0.249204    0.000780905   -1.25026e-09    1.47637e-07
31             20      -0.249218    0.000771583   -7.82547e-10    1.47407e-07
31             21       0.249208    0.000796925    1.84365e-09     1.5899e-07
31             22      -0.249207    0.000792577   -3.07181e-09    1.57137e-07
31             23       0.249205    0.000797461     1.5457e-09    1.48249e-07
31             24       0.249213     0.00079332   -1.74877e-09    1.48565e-07
31             25      -0.249196    0.000795009    4.79505e-10     1.5381e-07
31             26       0.249225    0.000776698     2.2183e-10    1.63756e-07
31             27      -0.249206    0.000791066    1.18995e-09    1.63312e-07
31             28      -0.249211    0.000769837   -2.94533e-09    1.46164e-07
31             29         0.2492    0.000818356    1.19229e-09    1.53304e-07
31             30        -0.2492    0.000812274   -3.33638e-13    1.63267e-07
31             31           0.25              0    1.55251e-07    4.29405e-07

